K6378K03R00B  C2003 09 16.80745 17 36 17.43 +14 08 59.6          16.4 Rci4593113
K6378K03R00B  C2003 09 16.80821 17 36 17.48 +14 09 05.0          16.4 Rci4593113
K6378K03R00B  C2003 09 16.80896 17 36 17.51 +14 09 10.3          16.4 Rci4593113
K6378K03R00B  C2003 09 16.80971 17 36 17.57 +14 09 15.7          16.5 Rci4593113
K6378K03R00B  C2003 09 16.81046 17 36 17.62 +14 09 21.5          16.5 Rci4593113
K6378K03R00B  C2003 09 17.82684 17 37 48.17 +16 13 00.8          15.9 Rci4593132
K6378K03R00B  C2003 09 17.82983 17 37 48.38 +16 13 22.5          16.3 Rci4593132
K6378K03R00B  C2003 09 17.83282 17 37 48.57 +16 13 44.5          16.3 Rci4593132
K6378K03R00B  C2003 09 18.12264 17 38 16.54 +16 49 51.5                ci6260670
K6378K03R00B  C2003 09 18.18407 17 38 20.52 +16 57 25.8                ci6260670
K6378K03R00B  C2003 09 18.88054 17 39 26.27 +18 24 27.5          16.0 Rci4593132
K6378K03R00B  C2003 09 18.88201 17 39 26.41 +18 24 38.7          16.1 Rci4593132
K6378K03R00B  C2003 09 18.88816 17 39 26.89 +18 25 24.4          16.2 Rci4593132
K6378K03R00B  C2003 09 19.81001 17 40 59.32 +20 23 13.6                di5302118
K6378K03R00B  C2003 09 19.81219 17 40 59.49 +20 23 30.4                di5302118
K6378K03R00B  C2003 09 19.81406 17 40 59.64 +20 23 44.5          16.0 Rdi5302118
K6378K03R00B  C2003 09 19.81494 17 40 59.73 +20 23 51.4                di5302118
K6378K03R00B  C2003 09 19.81596 17 41 00.14 +20 24 04.0          16.0 Rci4593587
K6378K03R00B  C2003 09 19.81706 17 41 00.21 +20 24 12.3          16.1 Rci4593587
K6378K03R00B  C2003 09 19.81817 17 41 00.32 +20 24 21.0          16.0 Rci4593587
K6378K03R00B  C2003 09 19.81927 17 41 00.40 +20 24 29.5          16.1 Rci4593587
K6378K03R00B  C2003 09 19.83924 17 41 02.10 +20 26 55.3          15.9 Rci4593113
K6378K03R00B  C2003 09 19.83986 17 41 02.17 +20 27 00.1          15.8 Rci4593113
K6378K03R00B  C2003 09 19.84050 17 41 02.20 +20 27 05.0          15.8 Rci4593113
K6378K03R00B  C2003 09 19.84113 17 41 02.25 +20 27 09.9          16.0 Rci4593113
K6378K03R00B  C2003 09 19.84177 17 41 02.32 +20 27 14.7          15.9 Rci4593113
K6378K03R00B  C2003 09 20.80421 17 42 44.37 +22 33 14.6          17.0 Rri5302J87
K6378K03R00B  C2003 09 20.80534 17 42 44.47 +22 33 23.5          17.2 Rri5302J87
K6378K03R00B  C2003 09 20.80639 17 42 44.54 +22 33 31.9          16.8 Rri5302J87
K6378K03R00B  C2003 09 20.80933217 42 43.80 +22 33 22.7                oj0486084
K6378K03R00B  C2003 09 21.42324 17 43 51.70 +23 55 30.5          16.5 V i5302300
K6378K03R00B  C2003 09 21.42896 17 43 52.08 +23 56 15.6          16.7 V i5302300
K6378K03R00B  C2003 09 21.43162 17 43 52.31 +23 56 36.8          16.7 V i5302300
K6378K03R00B  C2003 09 21.43297 17 43 52.41 +23 56 48.3          16.6 V i5302300
K6378K03R00B  C2003 09 21.81076 17 44 34.62 +24 46 49.8          16.1 Rci5302054
K6378K03R00B  C2003 09 21.81169 17 44 34.72 +24 46 56.6          16.1 Rci5302054
K6378K03R00B  C2003 09 21.81262 17 44 34.81 +24 47 04.5          16.2 Rci5302054
